institute,year,round,round_label,region,branch,category,sub_category,closing_rank,source_file
NSUT,2025,R4,Round4,Delhi,BT,OBC,Girl,377127,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,BT,SC,Gender-Neutral,471832,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,BT,SC,Girl,578573,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,BT,General,Defense-CW,125218,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,BT,OBC,Defense-CW,952139,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,BT,General,PwD,1448255,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,General,Gender-Neutral,22567,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,General,Girl,34972,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,EWS,Gender-Neutral,59210,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,EWS,Girl,115204,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,OBC,Gender-Neutral,117480,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,OBC,Girl,147461,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,SC,Gender-Neutral,232581,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,SC,Girl,393845,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,ST,Gender-Neutral,984860,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,General,Defense-CW,36311,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,OBC,Defense-CW,211511,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,General,PwD,255186,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CSDA*,EWS,PwD,641169,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,General,Gender-Neutral,25520,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,General,Girl,43715,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,EWS,Gender-Neutral,69454,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,EWS,Girl,118353,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,OBC,Gender-Neutral,132993,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,OBC,Girl,201821,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,SC,Gender-Neutral,239028,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,SC,Girl,392970,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,ST,Gender-Neutral,1100168,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,ST,Girl,1239050,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,General,Defense-CW,48060,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,EWS,Defense-CW,185420,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CIOT*,General,PwD,270448,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,General,Gender-Neutral,29985,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,General,Girl,63876,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,EWS,Gender-Neutral,80518,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,EWS,Girl,170028,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,OBC,Gender-Neutral,155383,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,OBC,Girl,318196,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,SC,Gender-Neutral,309259,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,SC,Girl,624607,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,ST,Gender-Neutral,1248079,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,General,Defense-CW,72795,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,EWS,Defense-CW,262562,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,OBC,Defense-CW,344946,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,ECAM*,General,PwD,499976,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,General,Gender-Neutral,46689,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,General,Girl,85847,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,EWS,Gender-Neutral,138598,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,EWS,Girl,187881,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,OBC,Gender-Neutral,224222,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,OBC,Girl,419938,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,SC,Gender-Neutral,453868,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,SC,Girl,752497,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,General,Defense-CW,110653,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,OBC,Defense-CW,743731,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,MEEV**,General,PwD,1301768,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CE**,General,Gender-Neutral,52192,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CE**,General,Girl,86192,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CE**,EWS,Gender-Neutral,140244,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CE**,EWS,Girl,234728,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CE**,OBC,Gender-Neutral,245862,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CE**,OBC,Girl,440696,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CE**,SC,Gender-Neutral,464634,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CE**,SC,Girl,668389,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CE**,ST,Gender-Neutral,609755,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,CE**,General,Defense-CW,151670,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,GI**,General,Gender-Neutral,53257,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,GI**,General,Girl,87863,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,GI**,EWS,Gender-Neutral,145890,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,GI**,EWS,Girl,235810,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,GI**,OBC,Gender-Neutral,246616,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,GI**,OBC,Girl,431031,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,GI**,SC,Gender-Neutral,481926,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,GI**,SC,Girl,721801,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,GI**,General,Defense-CW,139896,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,GI**,OBC,Defense-CW,699925,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,B.Arch.**,General,Gender-Neutral,2345,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,B.Arch.**,EWS,Gender-Neutral,22788,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,B.Arch.**,OBC,Gender-Neutral,11435,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,B.Arch.**,SC,Gender-Neutral,12426,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,B.Arch.**,ST,Gender-Neutral,14047,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Delhi,B.Arch.**,General,Defense-CW,7200,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,Branch CSAI,General,Gender-Neutral,4411,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,Branch CSAI,General,Girl,5059,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,Branch CSAI,EWS,Gender-Neutral,7709,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,Branch CSAI,EWS,Girl,9612,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,Branch CSAI,OBC,Gender-Neutral,12098,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,Branch CSAI,OBC,Girl,20185,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,Branch CSAI,SC,Gender-Neutral,52893,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,Branch CSAI,ST,Gender-Neutral,80545,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,Branch CSAI,General,Defense-CW,39666,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,General,Gender-Neutral,4519,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,General,Girl,6451,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,EWS,Gender-Neutral,5940,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,OBC,Gender-Neutral,13695,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,OBC,Girl,22041,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,SC,Gender-Neutral,55475,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,SC,Girl,56400,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,ST,Gender-Neutral,122889,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,General,Defense-CW,782499,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,EWS,Defense-CW,56383,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,General,PwD,83599,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSE,OBC,PwD,175269,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDS,General,Gender-Neutral,5459,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDS,EWS,Gender-Neutral,8197,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDS,EWS,Girl,14559,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDS,OBC,Gender-Neutral,13994,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDS,SC,Gender-Neutral,55963,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDS,SC,Girl,83515,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDS,ST,Gender-Neutral,133524,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,IT,General,Gender-Neutral,6495,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,IT,General,Girl,8486,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,IT,EWS,Gender-Neutral,9255,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,IT,OBC,Gender-Neutral,16330,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,IT,OBC,Girl,24543,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,IT,SC,Gender-Neutral,75651,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,IT,SC,Girl,97521,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,IT,ST,Gender-Neutral,124480,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,IT,OBC,Defense-CW,34677,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,IT,General,PwD,134260,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ITNS,General,Gender-Neutral,7315,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ITNS,General,Girl,9673,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ITNS,EWS,Gender-Neutral,11153,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ITNS,OBC,Gender-Neutral,16464,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ITNS,SC,Gender-Neutral,76028,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ITNS,ST,Gender-Neutral,150085,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ITNS,ST,Girl,216309,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MAC,General,Gender-Neutral,7476,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MAC,General,Girl,12201,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MAC,EWS,Gender-Neutral,11366,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MAC,OBC,Gender-Neutral,18263,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MAC,OBC,Girl,27833,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MAC,SC,Gender-Neutral,80343,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MAC,ST,Gender-Neutral,140115,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,General,Gender-Neutral,8376,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,General,Girl,15183,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,EWS,Gender-Neutral,12086,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,EWS,Girl,16199,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,OBC,Gender-Neutral,20126,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,OBC,Girl,29811,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,SC,Gender-Neutral,85191,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,SC,Girl,118125,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,ST,Gender-Neutral,166647,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,ST,Girl,237746,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,General,PwD,183097,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,EWS,PwD,507505,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECE,OBC,PwD,399184,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EVDT,General,Gender-Neutral,9135,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EVDT,General,Girl,14764,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EVDT,EWS,Gender-Neutral,14401,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EVDT,OBC,Gender-Neutral,20346,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EVDT,OBC,Girl,41404,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EVDT,SC,Gender-Neutral,86128,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EVDT,ST,Gender-Neutral,169445,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EE,General,Gender-Neutral,10811,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EE,General,Girl,18535,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EE,EWS,Gender-Neutral,14691,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EE,OBC,Gender-Neutral,23620,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EE,OBC,Girl,33912,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EE,SC,Gender-Neutral,99690,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EE,ST,Gender-Neutral,182782,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EE,ST,Girl,247867,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EE,General,Defense-CW,38726,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,EE,OBC,Defense-CW,144979,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,General,Gender-Neutral,12860,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,General,Girl,21017,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,EWS,Gender-Neutral,19098,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,OBC,Gender-Neutral,25227,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,OBC,Girl,53108,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,SC,Gender-Neutral,108494,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,SC,Girl,173934,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,ST,Gender-Neutral,224228,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,General,Defense-CW,45285,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,ST,Defense-CW,444900,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,General,PwD,219332,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ICE,OBC,PwD,713444,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,General,Gender-Neutral,14899,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,General,Girl,24312,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,EWS,Gender-Neutral,19662,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,EWS,Girl,39228,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,OBC,Gender-Neutral,29634,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,OBC,Girl,53447,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,SC,Gender-Neutral,129765,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,SC,Girl,184119,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,ST,Gender-Neutral,206370,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,SC,Defense-CW,216632,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,General,PwD,396240,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ME,OBC,PwD,876697,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,BT,General,Gender-Neutral,16059,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,BT,General,Girl,29361,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,BT,EWS,Gender-Neutral,26079,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,BT,OBC,Gender-Neutral,32681,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,BT,OBC,Girl,55028,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,BT,SC,Gender-Neutral,139195,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,BT,ST,Gender-Neutral,239753,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,BT,SC,Defense-CW,303956,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDA*,General,Gender-Neutral,8031,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDA*,EWS,Gender-Neutral,11877,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDA*,OBC,Gender-Neutral,18639,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDA*,OBC,Girl,35162,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDA*,SC,Gender-Neutral,85687,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDA*,SC,Girl,104350,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDA*,ST,Gender-Neutral,206631,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CSDA*,General,PwD,92922,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CIOT*,General,Gender-Neutral,8595,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CIOT*,General,Girl,14219,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CIOT*,EWS,Gender-Neutral,14833,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CIOT*,OBC,Gender-Neutral,19163,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CIOT*,OBC,Girl,36346,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CIOT*,SC,Gender-Neutral,78579,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CIOT*,ST,Gender-Neutral,204647,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,General,Gender-Neutral,9233,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,General,Girl,15247,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,EWS,Gender-Neutral,14421,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,EWS,Girl,27550,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,OBC,Gender-Neutral,22313,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,OBC,Girl,25568,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,SC,Gender-Neutral,95807,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,ST,Gender-Neutral,207757,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,ST,Girl,337465,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,General,Defense-CW,203290,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,EWS,Defense-CW,88647,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,ECAM*,OBC,PwD,625093,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MEEV**,General,Gender-Neutral,15466,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MEEV**,General,Girl,26170,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MEEV**,EWS,Gender-Neutral,20968,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MEEV**,OBC,Gender-Neutral,30966,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MEEV**,OBC,Girl,56929,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MEEV**,SC,Gender-Neutral,128043,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,MEEV**,ST,Gender-Neutral,225039,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CE**,General,Gender-Neutral,18202,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CE**,General,Girl,25276,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CE**,EWS,Gender-Neutral,24081,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CE**,EWS,Girl,39015,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CE**,OBC,Gender-Neutral,32921,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CE**,SC,Gender-Neutral,133067,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,CE**,OBC,Defense-CW,49652,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,GI**,General,Gender-Neutral,18449,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,GI**,General,Girl,28759,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,GI**,OBC,Gender-Neutral,33120,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,GI**,SC,Gender-Neutral,139339,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,GI**,ST,Gender-Neutral,241017,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,B.Arch.**,General,Gender-Neutral,772,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,B.Arch.**,EWS,Gender-Neutral,3732,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,B.Arch.**,OBC,Gender-Neutral,1880,NSUT_Round4_2025.pdf
NSUT,2025,R4,Round4,Outside-Delhi,B.Arch.**,SC,Gender-Neutral,2203,NSUT_Round4_2025.pdf
